season,date,home,away,hscore,ascore
2004,5-Sep-04,Worcester Warriors,Newcastle Falcons,9,30
2004,11-Sep-04,Bath,Newcastle Falcons,18,33
2004,11-Sep-04,Wasps,Sale Sharks,30,33
2004,11-Sep-04,Gloucester,London Irish,23,16
2004,11-Sep-04,Leicester Tigers,Leeds,42,20
2004,11-Sep-04,Harlequins,Northampton Saints,13,45
2004,12-Sep-04,Saracens,Worcester Warriors,16,10
2004,17-Sep-04,Sale Sharks,Saracens,25,15
2004,18-Sep-04,Worcester Warriors,Bath,22,26
2004,18-Sep-04,Northampton Saints,Gloucester,12,18
2004,19-Sep-04,London Irish,Leicester Tigers,22,39
2004,19-Sep-04,Newcastle Falcons,Harlequins,22,21
2004,19-Sep-04,Leeds,Wasps,9,13
2004,24-Sep-04,Sale Sharks,Worcester Warriors,57,3
2004,25-Sep-04,Gloucester,Newcastle Falcons,31,17
2004,25-Sep-04,Leicester Tigers,Northampton Saints,32,13
2004,25-Sep-04,Harlequins,Bath,10,18
2004,26-Sep-04,Wasps,London Irish,35,26
2004,26-Sep-04,Saracens,Leeds,23,29
2004,2-Oct-04,Worcester Warriors,Harlequins,33,7
2004,2-Oct-04,Bath,Gloucester,29,14
2004,2-Oct-04,Newcastle Falcons,Leicester Tigers,15,44
2004,2-Oct-04,Northampton Saints,Wasps,9,10
2004,3-Oct-04,Leeds,Sale Sharks,11,14
2004,3-Oct-04,London Irish,Saracens,20,3
2004,8-Oct-04,Sale Sharks,London Irish,16,17
2004,9-Oct-04,Leicester Tigers,Bath,16,16
2004,9-Oct-04,Gloucester,Harlequins,29,23
2004,10-Oct-04,Leeds,Worcester Warriors,24,19
2004,10-Oct-04,Wasps,Newcastle Falcons,43,29
2004,10-Oct-04,Saracens,Northampton Saints,23,12
2004,16-Oct-04,Worcester Warriors,Gloucester,13,18
2004,16-Oct-04,Bath,Wasps,16,19
2004,16-Oct-04,London Irish,Leeds,12,16
2004,16-Oct-04,Harlequins,Leicester Tigers,9,15
2004,16-Oct-04,Northampton Saints,Sale Sharks,6,23
2004,17-Oct-04,Newcastle Falcons,Saracens,20,20
2004,5-Nov-04,Sale Sharks,Newcastle Falcons,39,25
2004,5-Nov-04,Leeds,Northampton Saints,26,21
2004,5-Nov-04,Wasps,Harlequins,19,16
2004,6-Nov-04,Leicester Tigers,Gloucester,28,13
2004,6-Nov-04,Saracens,Bath,30,37
2004,7-Nov-04,London Irish,Worcester Warriors,25,15
2004,12-Nov-04,Gloucester,Wasps,17,27
2004,12-Nov-04,Harlequins,Saracens,40,10
2004,13-Nov-04,Bath,Sale Sharks,27,13
2004,13-Nov-04,Northampton Saints,London Irish,20,21
2004,13-Nov-04,Worcester Warriors,Leicester Tigers,11,38
2004,14-Nov-04,Newcastle Falcons,Leeds,29,16
2004,19-Nov-04,Leeds,Bath,28,30
2004,19-Nov-04,Sale Sharks,Harlequins,13,19
2004,20-Nov-04,Northampton Saints,Worcester Warriors,6,17
2004,21-Nov-04,London Irish,Newcastle Falcons,21,15
2004,21-Nov-04,Wasps,Leicester Tigers,17,17
2004,21-Nov-04,Saracens,Gloucester,14,9
2004,26-Nov-04,Gloucester,Sale Sharks,24,14
2004,26-Nov-04,Worcester Warriors,Wasps,27,24
2004,27-Nov-04,Leicester Tigers,Saracens,21,9
2004,28-Nov-04,Bath,London Irish,27,15
2004,28-Nov-04,Newcastle Falcons,Northampton Saints,27,16
2004,28-Nov-04,Harlequins,Leeds,31,17
2004,26-Dec-04,Saracens,Harlequins,8,8
2004,27-Dec-04,Leeds,Newcastle Falcons,11,15
2004,27-Dec-04,Leicester Tigers,Worcester Warriors,50,7
2004,27-Dec-04,London Irish,Northampton Saints,21,22
2004,27-Dec-04,Wasps,Gloucester,33,20
2004,27-Dec-04,Sale Sharks,Bath,19,10
2004,1-Jan-05,Worcester Warriors,London Irish,16,6
2004,1-Jan-05,Bath,Saracens,6,13
2004,1-Jan-05,Northampton Saints,Leeds,18,9
2004,2-Jan-05,Newcastle Falcons,Sale Sharks,30,29
2004,2-Jan-05,Harlequins,Wasps,15,27
2004,2-Jan-05,Gloucester,Leicester Tigers,13,28
2004,28-Jan-05,Saracens,Newcastle Falcons,32,13
2004,28-Jan-05,Leeds,London Irish,16,5
2004,29-Jan-05,Sale Sharks,Northampton Saints,37,24
2004,29-Jan-05,Gloucester,Worcester Warriors,28,16
2004,29-Jan-05,Leicester Tigers,Harlequins,32,17
2004,29-Jan-05,Wasps,Bath,9,12
2004,4-Feb-05,Worcester Warriors,Leeds,22,15
2004,5-Feb-05,Harlequins,Gloucester,38,9
2004,5-Feb-05,Northampton Saints,Saracens,20,21
2004,5-Feb-05,Bath,Leicester Tigers,6,6
2004,6-Feb-05,Newcastle Falcons,Wasps,29,28
2004,6-Feb-05,London Irish,Sale Sharks,6,9
2004,18-Feb-05,Sale Sharks,Leeds,19,10
2004,19-Feb-05,Harlequins,Worcester Warriors,9,15
2004,19-Feb-05,Gloucester,Bath,17,16
2004,19-Feb-05,Leicester Tigers,Newcastle Falcons,83,10
2004,20-Feb-05,Wasps,Northampton Saints,39,9
2004,20-Feb-05,Saracens,London Irish,12,30
2004,25-Feb-05,Leeds,Saracens,5,14
2004,25-Feb-05,Worcester Warriors,Sale Sharks,23,10
2004,26-Feb-05,Bath,Harlequins,15,17
2004,26-Feb-05,Northampton Saints,Leicester Tigers,26,11
2004,27-Feb-05,London Irish,Wasps,19,33
2004,27-Feb-05,Newcastle Falcons,Gloucester,27,27
2004,11-Mar-05,Leicester Tigers,London Irish,15,6
2004,12-Mar-05,Bath,Worcester Warriors,18,10
2004,12-Mar-05,Gloucester,Northampton Saints,18,26
2004,13-Mar-05,Harlequins,Newcastle Falcons,39,23
2004,13-Mar-05,Wasps,Leeds,30,15
2004,13-Mar-05,Saracens,Sale Sharks,32,19
2004,25-Mar-05,Sale Sharks,Wasps,25,27
2004,26-Mar-05,Worcester Warriors,Saracens,18,19
2004,26-Mar-05,Northampton Saints,Harlequins,22,20
2004,26-Mar-05,London Irish,Gloucester,12,13
2004,27-Mar-05,Leeds,Leicester Tigers,23,22
2004,27-Mar-05,Newcastle Falcons,Bath,5,9
2004,9-Apr-05,Bath,Northampton Saints,30,12
2004,9-Apr-05,Gloucester,Leeds,15,33
2004,9-Apr-05,Leicester Tigers,Sale Sharks,45,15
2004,9-Apr-05,Harlequins,London Irish,20,25
2004,10-Apr-05,Wasps,Saracens,45,24
2004,10-Apr-05,Newcastle Falcons,Worcester Warriors,16,21
2004,15-Apr-05,Northampton Saints,Newcastle Falcons,23,22
2004,15-Apr-05,Sale Sharks,Gloucester,35,17
2004,17-Apr-05,Wasps,Worcester Warriors,32,17
2004,17-Apr-05,Saracens,Leicester Tigers,19,17
2004,24-Apr-05,London Irish,Bath,19,21
2004,26-Apr-05,Leeds,Harlequins,21,10
2004,30-Apr-05,Bath,Leeds,6,10
2004,30-Apr-05,Gloucester,Saracens,13,14
2004,30-Apr-05,Leicester Tigers,Wasps,45,10
2004,30-Apr-05,Harlequins,Sale Sharks,22,23
2004,30-Apr-05,Newcastle Falcons,London Irish,23,16
2004,30-Apr-05,Worcester Warriors,Northampton Saints,21,19
2004,7-May-05,Wasps,Sale Sharks,43,22
2004,14-May-05,Leicester Tigers,Wasps,14,39
2004,6-May-05,Saracens,Worcester Warriors,28,10
2004,8-May-05,Gloucester,Newcastle Falcons,23,16
2004,14-May-05,Saracens,Gloucester,24,16
2005,2-Sep-05,Sale Sharks,Newcastle Falcons,26,25
2005,3-Sep-05,Wasps,Saracens,23,11
2005,3-Sep-05,Leicester Tigers,Northampton Saints,32,0
2005,3-Sep-05,Leeds,London Irish,11,27
2005,4-Sep-05,Bristol,Bath,19,16
2005,4-Sep-05,Worcester Warriors,Gloucester,15,15
2005,10-Sep-05,Bath,Northampton Saints,9,17
2005,10-Sep-05,Wasps,Leicester Tigers,29,29
2005,10-Sep-05,Gloucester,Sale Sharks,21,18
2005,11-Sep-05,Newcastle Falcons,Bristol,14,16
2005,11-Sep-05,London Irish,Worcester Warriors,15,20
2005,11-Sep-05,Saracens,Leeds,34,16
2005,16-Sep-05,Sale Sharks,London Irish,29,3
2005,17-Sep-05,Worcester Warriors,Saracens,25,24
2005,17-Sep-05,Northampton Saints,Newcastle Falcons,9,16
2005,17-Sep-05,Leicester Tigers,Bath,40,26
2005,18-Sep-05,Leeds,Wasps,23,47
2005,18-Sep-05,Bristol,Gloucester,9,41
2005,24-Sep-05,Gloucester,Northampton Saints,28,24
2005,24-Sep-05,London Irish,Bristol,24,22
2005,25-Sep-05,Leeds,Leicester Tigers,20,28
2005,25-Sep-05,Newcastle Falcons,Bath,16,27
2005,25-Sep-05,Wasps,Worcester Warriors,34,20
2005,25-Sep-05,Saracens,Sale Sharks,32,40
2005,14-Oct-05,Leicester Tigers,Newcastle Falcons,16,16
2005,14-Oct-05,Sale Sharks,Wasps,18,10
2005,14-Oct-05,Worcester Warriors,Leeds,22,15
2005,15-Oct-05,Bath,Gloucester,18,16
2005,15-Oct-05,Northampton Saints,London Irish,25,23
2005,16-Oct-05,Bristol,Saracens,11,23
2005,4-Nov-05,Wasps,Bristol,21,16
2005,4-Nov-05,Worcester Warriors,Leicester Tigers,15,11
2005,5-Nov-05,Leeds,Sale Sharks,11,17
2005,5-Nov-05,Gloucester,Newcastle Falcons,27,20
2005,5-Nov-05,London Irish,Bath,36,13
2005,5-Nov-05,Saracens,Northampton Saints,28,22
2005,11-Nov-05,Newcastle Falcons,London Irish,20,23
2005,11-Nov-05,Sale Sharks,Worcester Warriors,24,13
2005,12-Nov-05,Northampton Saints,Wasps,13,21
2005,12-Nov-05,Leicester Tigers,Gloucester,25,20
2005,13-Nov-05,Bath,Saracens,12,12
2005,13-Nov-05,Bristol,Leeds,32,6
2005,18-Nov-05,Sale Sharks,Leicester Tigers,24,16
2005,18-Nov-05,Worcester Warriors,Bristol,24,15
2005,20-Nov-05,Leeds,Northampton Saints,28,25
2005,20-Nov-05,London Irish,Gloucester,25,10
2005,20-Nov-05,Wasps,Bath,28,20
2005,20-Nov-05,Saracens,Newcastle Falcons,27,18
2005,25-Nov-05,Bath,Leeds,12,16
2005,25-Nov-05,Leicester Tigers,London Irish,35,3
2005,26-Nov-05,Gloucester,Saracens,19,8
2005,26-Nov-05,Northampton Saints,Worcester Warriors,21,22
2005,27-Nov-05,Newcastle Falcons,Wasps,17,15
2005,27-Nov-05,Bristol,Sale Sharks,22,14
2005,26-Dec-05,Worcester Warriors,Bath,18,36
2005,26-Dec-05,Wasps,Gloucester,32,25
2005,26-Dec-05,Sale Sharks,Northampton Saints,34,14
2005,27-Dec-05,Leeds,Newcastle Falcons,10,13
2005,27-Dec-05,Bristol,Leicester Tigers,15,3
2005,27-Dec-05,Saracens,London Irish,19,20
2005,31-Dec-05,London Irish,Wasps,19,35
2005,31-Dec-05,Gloucester,Leeds,31,7
2005,1-Jan-06,Newcastle Falcons,Worcester Warriors,21,15
2005,1-Jan-06,Northampton Saints,Bristol,29,22
2005,2-Jan-06,Bath,Sale Sharks,9,21
2005,2-Jan-06,Leicester Tigers,Saracens,34,27
2005,7-Jan-06,Worcester Warriors,Northampton Saints,11,15
2005,8-Jan-06,Saracens,Gloucester,9,19
2005,8-Jan-06,Leeds,Bath,25,14
2005,8-Jan-06,London Irish,Leicester Tigers,25,28
2005,8-Jan-06,Wasps,Newcastle Falcons,21,6
2005,8-Jan-06,Sale Sharks,Bristol,31,29
2005,27-Jan-06,Bristol,Worcester Warriors,23,26
2005,28-Jan-06,Bath,Wasps,28,16
2005,28-Jan-06,Gloucester,London Irish,9,13
2005,28-Jan-06,Leicester Tigers,Sale Sharks,27,27
2005,28-Jan-06,Newcastle Falcons,Saracens,21,16
2005,28-Jan-06,Northampton Saints,Leeds,21,18
2005,10-Feb-06,Gloucester,Leicester Tigers,34,16
2005,10-Feb-06,Leeds,Bristol,26,16
2005,11-Feb-06,Worcester Warriors,Sale Sharks,33,48
2005,12-Feb-06,London Irish,Newcastle Falcons,6,9
2005,12-Feb-06,Wasps,Northampton Saints,19,19
2005,12-Feb-06,Saracens,Bath,29,34
2005,17-Feb-06,Leicester Tigers,Worcester Warriors,28,22
2005,17-Feb-06,Sale Sharks,Leeds,35,24
2005,18-Feb-06,Bath,London Irish,28,33
2005,18-Feb-06,Northampton Saints,Saracens,58,17
2005,19-Feb-06,Bristol,Wasps,9,9
2005,19-Feb-06,Newcastle Falcons,Gloucester,9,13
2005,24-Feb-06,Newcastle Falcons,Leicester Tigers,24,16
2005,24-Feb-06,Leeds,Worcester Warriors,21,15
2005,25-Feb-06,Gloucester,Bath,15,18
2005,26-Feb-06,London Irish,Northampton Saints,30,3
2005,26-Feb-06,Wasps,Sale Sharks,26,16
2005,26-Feb-06,Saracens,Bristol,13,19
2005,10-Mar-06,Leicester Tigers,Leeds,26,23
2005,10-Mar-06,Sale Sharks,Saracens,9,15
2005,10-Mar-06,Worcester Warriors,Wasps,37,8
2005,11-Mar-06,Bath,Newcastle Falcons,20,18
2005,11-Mar-06,Northampton Saints,Gloucester,21,20
2005,12-Mar-06,Bristol,London Irish,20,21
2005,25-Mar-06,Bath,Leicester Tigers,12,19
2005,25-Mar-06,London Irish,Sale Sharks,21,29
2005,25-Mar-06,Gloucester,Bristol,15,20
2005,26-Mar-06,Newcastle Falcons,Northampton Saints,13,32
2005,26-Mar-06,Wasps,Leeds,28,0
2005,26-Mar-06,Saracens,Worcester Warriors,29,15
2005,7-Apr-06,Leeds,Saracens,13,17
2005,8-Apr-06,Sale Sharks,Gloucester,18,15
2005,8-Apr-06,Worcester Warriors,London Irish,10,12
2005,8-Apr-06,Northampton Saints,Bath,24,21
2005,9-Apr-06,Bristol,Newcastle Falcons,23,7
2005,14-Apr-06,Northampton Saints,Leicester Tigers,19,24
2005,15-Apr-06,Gloucester,Worcester Warriors,27,16
2005,15-Apr-06,London Irish,Leeds,28,24
2005,15-Apr-06,Bath,Bristol,31,16
2005,16-Apr-06,Newcastle Falcons,Sale Sharks,32,21
2005,16-Apr-06,Saracens,Wasps,13,12
2005,22-Apr-06,Leicester Tigers,Wasps,20,19
2005,28-Apr-06,Saracens,Leicester Tigers,12,13
2005,28-Apr-06,Sale Sharks,Bath,38,12
2005,29-Apr-06,Worcester Warriors,Newcastle Falcons,35,27
2005,30-Apr-06,Leeds,Gloucester,7,31
2005,30-Apr-06,Bristol,Northampton Saints,16,19
2005,30-Apr-06,Wasps,London Irish,37,56
2005,6-May-06,Bath,Worcester Warriors,25,22
2005,6-May-06,Gloucester,Wasps,32,37
2005,6-May-06,Leicester Tigers,Bristol,32,3
2005,6-May-06,London Irish,Saracens,30,18
2005,6-May-06,Newcastle Falcons,Leeds,54,19
2005,6-May-06,Northampton Saints,Sale Sharks,34,36
2005,14-May-06,Sale Sharks,Wasps,22,12
2005,14-May-06,Leicester Tigers,London Irish,40,8
2005,27-May-06,Sale Sharks,Leicester Tigers,45,20
2006,2-Sep-06,London Irish,Harlequins,20,19
2006,2-Sep-06,Gloucester,Bath,24,19
2006,2-Sep-06,Worcester Warriors,Bristol,11,41
2006,2-Sep-06,Saracens,Wasps,19,21
2006,3-Sep-06,Northampton Saints,Newcastle Falcons,25,23
2006,3-Sep-06,Leicester Tigers,Sale Sharks,35,23
2006,8-Sep-06,Wasps,London Irish,23,17
2006,8-Sep-06,Newcastle Falcons,Worcester Warriors,20,19
2006,9-Sep-06,Sale Sharks,Northampton Saints,32,20
2006,9-Sep-06,Bath,Leicester Tigers,43,25
2006,9-Sep-06,Harlequins,Gloucester,21,31
2006,10-Sep-06,Bristol,Saracens,13,13
2006,15-Sep-06,Worcester Warriors,Sale Sharks,13,25
2006,16-Sep-06,Northampton Saints,Bath,33,18
2006,16-Sep-06,London Irish,Bristol,11,23
2006,16-Sep-06,Leicester Tigers,Gloucester,27,27
2006,17-Sep-06,Wasps,Harlequins,42,23
2006,17-Sep-06,Saracens,Newcastle Falcons,44,20
2006,22-Sep-06,Sale Sharks,Saracens,34,26
2006,22-Sep-06,Newcastle Falcons,London Irish,21,26
2006,23-Sep-06,Bath,Worcester Warriors,17,11
2006,23-Sep-06,Gloucester,Northampton Saints,28,7
2006,23-Sep-06,Harlequins,Leicester Tigers,15,21
2006,24-Sep-06,Bristol,Wasps,26,21
2006,13-Oct-06,Worcester Warriors,Gloucester,24,33
2006,14-Oct-06,Northampton Saints,Leicester Tigers,10,15
2006,15-Oct-06,Wasps,Newcastle Falcons,35,15
2006,15-Oct-06,Bristol,Harlequins,33,20
2006,15-Oct-06,London Irish,Sale Sharks,14,31
2006,15-Oct-06,Saracens,Bath,55,23
2006,3-Nov-06,Sale Sharks,Wasps,18,12
2006,3-Nov-06,Newcastle Falcons,Bristol,26,21
2006,4-Nov-06,Bath,London Irish,17,21
2006,4-Nov-06,Leicester Tigers,Worcester Warriors,40,21
2006,4-Nov-06,Harlequins,Northampton Saints,34,19
2006,4-Nov-06,Gloucester,Saracens,21,12
2006,10-Nov-06,Bristol,Sale Sharks,15,9
2006,10-Nov-06,Newcastle Falcons,Harlequins,3,14
2006,10-Nov-06,London Irish,Gloucester,11,22
2006,11-Nov-06,Worcester Warriors,Northampton Saints,18,23
2006,12-Nov-06,Wasps,Bath,47,18
2006,12-Nov-06,Saracens,Leicester Tigers,22,16
2006,17-Nov-06,Harlequins,Worcester Warriors,20,6
2006,17-Nov-06,Sale Sharks,Newcastle Falcons,18,26
2006,18-Nov-06,Northampton Saints,Saracens,13,35
2006,18-Nov-06,Leicester Tigers,London Irish,26,18
2006,18-Nov-06,Gloucester,Wasps,27,21
2006,18-Nov-06,Bath,Bristol,12,19
2006,24-Nov-06,Bristol,Gloucester,14,12
2006,24-Nov-06,Sale Sharks,Harlequins,17,12
2006,25-Nov-06,Bath,Newcastle Falcons,20,14
2006,26-Nov-06,Saracens,Worcester Warriors,17,20
2006,26-Nov-06,London Irish,Northampton Saints,40,5
2006,26-Nov-06,Wasps,Leicester Tigers,13,19
2006,22-Dec-06,Bath,Sale Sharks,18,16
2006,22-Dec-06,Leicester Tigers,Bristol,43,15
2006,22-Dec-06,Harlequins,Saracens,16,20
2006,22-Dec-06,Northampton Saints,Wasps,8,6
2006,22-Dec-06,Worcester Warriors,London Irish,14,16
2006,26-Dec-06,London Irish,Leicester Tigers,26,25
2006,26-Dec-06,Wasps,Gloucester,33,12
2006,26-Dec-06,Newcastle Falcons,Sale Sharks,40,25
2006,27-Dec-06,Bristol,Bath,16,6
2006,27-Dec-06,Saracens,Northampton Saints,38,15
2006,27-Dec-06,Worcester Warriors,Harlequins,20,27
2006,1-Jan-07,Leicester Tigers,Saracens,28,15
2006,1-Jan-07,Bath,Wasps,30,19
2006,1-Jan-07,Gloucester,London Irish,15,3
2006,1-Jan-07,Harlequins,Newcastle Falcons,42,15
2006,1-Jan-07,Northampton Saints,Worcester Warriors,9,10
2006,1-Jan-07,Sale Sharks,Bristol,6,10
2006,6-Jan-07,Harlequins,Bath,9,3
2006,6-Jan-07,Sale Sharks,Gloucester,20,19
2006,7-Jan-07,Wasps,Worcester Warriors,19,14
2006,7-Jan-07,Newcastle Falcons,Leicester Tigers,31,29
2006,26-Jan-07,Worcester Warriors,Wasps,3,3
2006,27-Jan-07,Bath,Harlequins,31,23
2006,27-Jan-07,Gloucester,Sale Sharks,44,24
2006,27-Jan-07,Leicester Tigers,Newcastle Falcons,39,5
2006,27-Jan-07,Northampton Saints,Bristol,8,14
2006,28-Jan-07,Saracens,London Irish,19,8
2006,17-Feb-07,Worcester Warriors,Leicester Tigers,6,13
2006,17-Feb-07,London Irish,Bath,15,7
2006,17-Feb-07,Northampton Saints,Harlequins,15,28
2006,18-Feb-07,Wasps,Sale Sharks,26,18
2006,18-Feb-07,Bristol,Newcastle Falcons,22,21
2006,18-Feb-07,Saracens,Gloucester,24,22
2006,23-Feb-07,Sale Sharks,London Irish,9,14
2006,23-Feb-07,Newcastle Falcons,Wasps,37,11
2006,24-Feb-07,Leicester Tigers,Northampton Saints,9,10
2006,24-Feb-07,Bath,Saracens,20,20
2006,24-Feb-07,Gloucester,Worcester Warriors,33,19
2006,24-Feb-07,Harlequins,Bristol,15,8
2006,3-Mar-07,London Irish,Newcastle Falcons,38,12
2006,3-Mar-07,Northampton Saints,Gloucester,5,7
2006,3-Mar-07,Worcester Warriors,Bath,21,15
2006,3-Mar-07,Leicester Tigers,Harlequins,27,22
2006,4-Mar-07,Wasps,Bristol,28,0
2006,4-Mar-07,Saracens,Sale Sharks,22,9
2006,9-Mar-07,Sale Sharks,Worcester Warriors,12,18
2006,9-Mar-07,Newcastle Falcons,Saracens,20,14
2006,10-Mar-07,Bath,Northampton Saints,22,17
2006,10-Mar-07,Bristol,London Irish,7,12
2006,10-Mar-07,Harlequins,Wasps,16,23
2006,11-Mar-07,Gloucester,Leicester Tigers,28,24
2006,16-Mar-07,Worcester Warriors,Newcastle Falcons,23,21
2006,17-Mar-07,Leicester Tigers,Bath,29,25
2006,17-Mar-07,Gloucester,Harlequins,34,25
2006,17-Mar-07,Northampton Saints,Sale Sharks,18,18
2006,18-Mar-07,London Irish,Wasps,16,13
2006,18-Mar-07,Saracens,Bristol,36,5
2006,23-Mar-07,London Irish,Saracens,7,22
2006,24-Mar-07,Gloucester,Newcastle Falcons,24,18
2006,25-Mar-07,Bristol,Northampton Saints,31,19
2006,6-Apr-07,Sale Sharks,Leicester Tigers,25,26
2006,7-Apr-07,Bath,Gloucester,21,21
2006,7-Apr-07,Bristol,Worcester Warriors,22,17
2006,7-Apr-07,Harlequins,London Irish,34,17
2006,8-Apr-07,Wasps,Saracens,27,26
2006,8-Apr-07,Newcastle Falcons,Northampton Saints,16,7
2006,13-Apr-07,Sale Sharks,Bath,25,23
2006,13-Apr-07,Newcastle Falcons,Gloucester,19,12
2006,15-Apr-07,Wasps,Northampton Saints,35,29
2006,15-Apr-07,London Irish,Worcester Warriors,26,16
2006,15-Apr-07,Saracens,Harlequins,33,19
2006,24-Apr-07,Bristol,Leicester Tigers,30,13
2006,28-Apr-07,Gloucester,Bristol,35,13
2006,28-Apr-07,Leicester Tigers,Wasps,40,26
2006,28-Apr-07,Harlequins,Sale Sharks,49,0
2006,28-Apr-07,Newcastle Falcons,Bath,12,20
2006,28-Apr-07,Northampton Saints,London Irish,27,22
2006,28-Apr-07,Worcester Warriors,Saracens,22,7
2006,5-May-07,Gloucester,Saracens,50,9
2006,5-May-07,Leicester Tigers,Bristol,26,14
2006,12-May-07,Gloucester,Leicester Tigers,16,44
2007,15-Sep-07,Bath,Worcester Warriors,29,15
2007,15-Sep-07,Harlequins,London Irish,35,27
2007,15-Sep-07,Wasps,Saracens,19,29
2007,16-Sep-07,Bristol,Leicester Tigers,13,26
2007,16-Sep-07,Leeds,Gloucester,24,49
2007,16-Sep-07,Newcastle Falcons,Sale Sharks,33,12
2007,22-Sep-07,Leicester Tigers,Bath,26,16
2007,22-Sep-07,Harlequins,Leeds,39,15
2007,22-Sep-07,Worcester Warriors,Wasps,24,24
2007,23-Sep-07,London Irish,Newcastle Falcons,19,0
2007,23-Sep-07,Sale Sharks,Bristol,20,6
2007,23-Sep-07,Saracens,Gloucester,31,38
2007,29-Sep-07,Bath,Sale Sharks,21,19
2007,29-Sep-07,Gloucester,Worcester Warriors,29,7
2007,29-Sep-07,Newcastle Falcons,Harlequins,19,12
2007,30-Sep-07,Bristol,London Irish,14,11
2007,30-Sep-07,Leeds,Saracens,7,31
2007,30-Sep-07,Wasps,Leicester Tigers,17,20
2007,5-Oct-07,Sale Sharks,Wasps,16,0
2007,5-Oct-07,London Irish,Bath,20,22
2007,5-Oct-07,Newcastle Falcons,Leeds,21,19
2007,6-Oct-07,Harlequins,Bristol,24,18
2007,6-Oct-07,Worcester Warriors,Saracens,16,21
2007,6-Oct-07,Leicester Tigers,Gloucester,17,30
2007,12-Oct-07,Leeds,Worcester Warriors,26,21
2007,13-Oct-07,Bath,Harlequins,25,10
2007,13-Oct-07,Gloucester,Sale Sharks,31,12
2007,14-Oct-07,Bristol,Newcastle Falcons,23,16
2007,14-Oct-07,Wasps,London Irish,28,14
2007,14-Oct-07,Saracens,Leicester Tigers,26,19
2007,19-Oct-07,Sale Sharks,Saracens,34,30
2007,20-Oct-07,Harlequins,Wasps,26,25
2007,20-Oct-07,Leicester Tigers,Worcester Warriors,28,20
2007,21-Oct-07,Newcastle Falcons,Bath,20,33
2007,21-Oct-07,Bristol,Leeds,39,13
2007,21-Oct-07,London Irish,Gloucester,15,10
2007,23-Nov-07,Worcester Warriors,Sale Sharks,15,34
2007,24-Nov-07,Bath,Bristol,28,13
2007,24-Nov-07,Leeds,Leicester Tigers,6,29
2007,24-Nov-07,Gloucester,Harlequins,27,25
2007,25-Nov-07,Wasps,Newcastle Falcons,35,12
2007,25-Nov-07,Saracens,London Irish,24,20
2007,22-Dec-07,Bath,Leeds,41,10
2007,22-Dec-07,Bristol,Wasps,23,23
2007,22-Dec-07,Harlequins,Saracens,20,27
2007,23-Dec-07,Sale Sharks,Leicester Tigers,20,14
2007,23-Dec-07,London Irish,Worcester Warriors,23,16
2007,23-Dec-07,Newcastle Falcons,Gloucester,13,20
2007,29-Dec-07,Leicester Tigers,London Irish,25,17
2007,29-Dec-07,Wasps,Bath,25,10
2007,29-Dec-07,Gloucester,Bristol,27,0
2007,29-Dec-07,Worcester Warriors,Harlequins,7,10
2007,30-Dec-07,Leeds,Sale Sharks,20,34
2007,30-Dec-07,Saracens,Newcastle Falcons,19,22
2007,4-Jan-08,Bath,Gloucester,10,5
2007,5-Jan-08,Wasps,Leeds,25,17
2007,6-Jan-08,Harlequins,Leicester Tigers,13,42
2007,6-Jan-08,Bristol,Saracens,18,3
2007,6-Jan-08,London Irish,Sale Sharks,20,12
2007,6-Jan-08,Newcastle Falcons,Worcester Warriors,15,12
2007,25-Jan-08,Sale Sharks,Harlequins,20,13
2007,26-Jan-08,Gloucester,Wasps,18,17
2007,26-Jan-08,Leicester Tigers,Newcastle Falcons,41,14
2007,26-Jan-08,Worcester Warriors,Bristol,25,5
2007,27-Jan-08,Saracens,Bath,26,20
2007,27-Jan-08,Leeds,London Irish,24,26
2007,9-Feb-08,Gloucester,Leicester Tigers,13,20
2007,10-Feb-08,Saracens,Worcester Warriors,19,6
2007,15-Feb-08,Sale Sharks,Leeds,29,3
2007,16-Feb-08,Bath,Wasps,34,42
2007,16-Feb-08,Harlequins,Worcester Warriors,36,15
2007,17-Feb-08,London Irish,Leicester Tigers,22,13
2007,17-Feb-08,Bristol,Gloucester,29,26
2007,17-Feb-08,Newcastle Falcons,Saracens,16,14
2007,22-Feb-08,Worcester Warriors,London Irish,11,12
2007,23-Feb-08,Gloucester,Newcastle Falcons,28,20
2007,23-Feb-08,Leicester Tigers,Sale Sharks,11,14
2007,23-Feb-08,Wasps,Bristol,32,30
2007,24-Feb-08,Leeds,Bath,15,34
2007,24-Feb-08,Saracens,Harlequins,6,15
2007,29-Feb-08,Sale Sharks,Worcester Warriors,15,22
2007,1-Mar-08,London Irish,Saracens,27,24
2007,1-Mar-08,Harlequins,Gloucester,30,25
2007,1-Mar-08,Leicester Tigers,Leeds,34,21
2007,2-Mar-08,Bristol,Bath,9,19
2007,8-Mar-08,Bath,Newcastle Falcons,22,11
2007,8-Mar-08,Worcester Warriors,Leicester Tigers,23,19
2007,8-Mar-08,Gloucester,London Irish,34,14
2007,9-Mar-08,Leeds,Bristol,13,30
2007,9-Mar-08,Wasps,Harlequins,29,25
2007,9-Mar-08,Saracens,Sale Sharks,24,20
2007,14-Mar-08,Sale Sharks,Gloucester,22,16
2007,15-Mar-08,Leicester Tigers,Saracens,36,23
2007,16-Mar-08,Worcester Warriors,Leeds,10,10
